num,label,predicton,result,新闻类型,准确率
942840,0,0.030172536,1,,
880676,0,0.022907546,1,,
895196,0,0.1446641,1,,
882121,0,0.012527204,1,,
945259,0,0.016584065,1,,
915529,0,0.0319972,1,,
894878,0,0.2239992,1,,
866961,0,0.09242303,1,,
877679,0,0.17828675,1,,
893605,0,0.018927516,1,,
953758,0,0.0775281,1,,
869571,0,0.07863411,1,,
903814,0,-1,0,,
882777,0,0.031218199,1,,
887205,0,-1,0,,
893437,0,-1,0,,
884480,0,0.1255333,1,,
850269,0,0.14230977,1,,
919774,0,0.08631228,1,,
896383,0,0.102473676,1,,
874834,0,0.00763389,1,,
895734,0,0.054431576,1,,
868665,0,0.09522634,1,,
905119,0,-1,0,,
881106,0,0.26932716,1,,
879525,0,0.03970466,1,,
912992,0,0.22459711,1,,
908262,0,-1,0,,
883235,0,0.012798674,1,,
845925,0,0.06717306,1,,
861982,0,0.21813029,1,,
848434,0,-1,0,,
880682,0,0.052990455,1,,
881750,0,-1,0,,
928457,0,0.043611176,1,,
912165,0,0.3170975,1,,
861511,0,0.24722266,1,,
897894,0,0.06476142,1,,
866734,0,0.017289829,1,,
903225,0,0.2476646,1,,
906757,0,0.18049929,1,,
941090,0,0.26272944,1,,
875323,0,0.007263638,1,,
888040,0,0.039568067,1,,
937222,0,0.19619107,1,,
875111,0,-1,0,,
940370,0,-1,0,,
910400,0,0.15107404,1,,
926162,0,0.17473476,1,,
951030,0,0.1258627,1,,
872334,0,-1,0,,
866162,0,0.050773647,1,,
863410,0,-1,0,,
924251,0,0.05558174,1,,
925383,0,0.11373198,1,,
841740,0,-1,0,,
906101,0,0.16605258,1,,
935111,0,0.05640082,1,,
901324,0,0.11084972,1,,
864635,0,0.047381807,1,,
950586,0,0.19397695,1,,
954314,0,0.06914066,1,,
893850,0,0.007957569,1,,
945054,0,0.07148855,1,,
874695,0,0.07051083,1,,
883038,0,0.071470685,1,,
936760,0,0.11047145,1,,
895961,0,0.09100438,1,,
907027,0,0.08753801,1,,
943959,0,0.1278766,1,,
916155,0,0.12482888,1,,
884813,0,0.028659748,1,,
902767,0,0.36249912,1,,
925979,0,0.037760224,1,,
898014,0,0.020112047,1,,
845542,0,-1,0,,
932596,0,-1,0,,
890279,0,0.0160341,1,,
874205,0,0.103559285,1,,
895539,0,0.021055507,1,,
914054,0,0.2156729,1,,
925713,0,0.23790832,1,,
918699,0,0.091137566,1,,
913271,0,0.12554142,1,,
884679,0,0.12824485,1,,
900666,0,0.10721657,1,,
846155,0,-1,0,,
855542,0,0.017566567,1,,
942473,0,0.11284537,1,,
902191,0,0.160709,1,,
903043,0,0.036310807,1,,
859981,0,0.12186385,1,,
863212,0,0.1457371,1,,
888226,0,0.2264969,1,,
936196,0,0.06277133,1,,
938830,0,0.022099383,1,,
937044,0,0.114712656,1,,
917443,0,0.25891814,1,,
860497,0,0.00806865,1,,
843615,0,0.015564558,1,,
855770,0,0.09812677,1,,
926304,0,0.28919235,1,,
940572,0,0.104456,1,,
844054,0,0.12078524,1,,
882378,0,0.17251222,1,,
888642,0,-1,0,,
935377,0,0.006528678,1,,
919981,0,0.000544985,1,,
900090,0,-1,0,,
846531,0,0.017814511,1,,
850454,0,0.15468206,1,,
896778,0,0.19662473,1,,
855126,0,-1,0,,
843043,0,0.11650619,1,,
894813,0,0.027143627,1,,
870053,0,0.12084952,1,,
883098,0,0.14364026,1,,
953191,0,-1,0,,
919149,0,-1,0,,
947591,0,0.042803973,1,,
847417,0,-1,0,,
941666,0,0.16566728,1,,
895109,0,0.124895096,1,,
914464,0,0.27251154,1,,
952271,0,0.08273278,1,,
900632,0,0.14168347,1,,
951090,0,-1,0,,
931949,0,0.2456828,1,,
876734,0,0.14267659,1,,
942487,0,0.040736016,1,,
862106,0,0.020319626,1,,
924695,0,0.061835125,1,,
874063,0,0.19674194,1,,
936350,0,0.057766683,1,,
890823,0,0.09138084,1,,
862334,0,-1,0,,
875383,0,0.090824224,1,,
874251,0,0.006264415,1,,
907625,0,0.25859222,1,,
903285,0,0.13493085,1,,
873074,0,0.07315616,1,,
930295,0,0.16509305,1,,
931347,0,0.27483734,1,,
894010,0,0.38196442,1,,
929525,0,0.076917246,1,,
896747,0,-1,0,,
848494,0,0.02282267,1,,
901941,0,0.17369395,1,,
953966,0,0.08027175,1,,
858434,0,0.033791993,1,,
883295,0,-1,0,,
905985,0,0.07365245,1,,
869717,0,0.042384353,1,,
902992,0,0.20864613,1,,
888817,0,-1,0,,
903840,0,0.15761866,1,,
846956,0,0.101303324,1,,
899991,0,0.0680104,1,,
913814,0,0.14685637,1,,
879571,0,-1,0,,
848236,0,0.17143355,1,,
902368,0,0.030733552,1,,
909780,0,0.14861345,1,,
867679,0,0.028796716,1,,
887097,0,0.12992989,1,,
903088,0,0.2046549,1,,
908460,0,0.05679979,1,,
858296,0,-1,0,,
934438,0,0.08111756,1,,
868067,0,0.12236001,1,,
941659,0,0.2504736,1,,
890444,0,0.25284654,1,,
911129,0,0.16826603,1,,
908004,0,0.009595311,1,,
915589,0,0.037317555,1,,
897661,0,0.09853882,1,,
881536,0,0.015029994,1,,
916902,0,-1,0,,
869387,0,0.05617833,1,,
952840,0,0.043880552,1,,
895304,0,0.060628846,1,,
910695,0,0.3130786,1,,
871724,0,0.41225302,1,,
895758,0,0.018241802,1,,
905175,0,-1,0,,
861784,0,0.4162391,1,,
955437,0,0.22441752,1,,
886941,0,0.28582627,1,,
937285,0,-1,0,,
922101,0,0.015413626,1,,
873625,0,-1,0,,
898611,0,0.06688861,1,,
941661,0,-1,0,,
889551,0,-1,0,,
845347,0,0.018425686,1,,
933073,0,0.002217381,1,,
941453,0,-1,0,,
953196,0,0.004571313,1,,
902734,0,0.10791984,1,,
935384,0,0.23994088,1,,
865572,0,-1,0,,
916106,0,-1,0,,
843878,0,0.13174646,1,,
923027,0,0.17243034,1,,
927487,0,0.11944168,1,,
863443,0,0.1322909,1,,
844261,0,0.3001456,1,,
869945,0,0.19614533,1,,
852304,0,-1,0,,
921770,0,0.042271297,1,,
863671,0,0.09399657,1,,
844053,0,0.31287017,1,,
953162,0,0.050139256,1,,
909328,0,0.20920222,1,,
846704,0,0.035633862,1,,
901145,0,0.265039,1,,
893803,0,0.029428171,1,,
885966,0,0.063554436,1,,
912552,0,0.10675121,1,,
938837,0,0.06247136,1,,
917444,0,0.092631824,1,,
923671,0,0.26345363,1,,
916596,0,0.023745408,1,,
896915,0,0.003540053,1,,
899161,0,-1,0,,
954723,0,0.16199243,1,,
926303,0,-1,0,,
912136,0,-1,0,,
893669,0,0.20024574,1,,
940323,0,0.042181805,1,,
863027,0,0.32578188,1,,
924666,0,0.011855506,1,,
910453,0,-1,0,,
902196,0,0.06859304,1,,
859388,0,0.027526297,1,,
870430,0,0.16575512,1,,
891902,0,0.15668957,1,,
881531,0,-1,0,,
873428,0,-1,0,,
912599,0,0.086244866,1,,
892126,0,0.099792734,1,,
907279,0,0.06256794,1,,
952847,0,-1,0,,
845976,0,0.045375455,1,,
844098,0,0.09595612,1,,
938696,0,0.13562672,1,,
867814,0,-1,0,,
886526,0,0.18979925,1,,
891591,0,-1,0,,
867028,0,-1,0,,
907877,0,0.007997876,1,,
881703,0,0.22015962,1,,
884271,0,0.03238406,1,,
887090,0,0.148898,1,,
875189,0,0.001522139,1,,
910498,0,0.32370144,1,,
895555,0,0.10556351,1,,
897202,0,0.19171682,1,,
950946,0,0.23697464,1,,
951894,0,0.08009071,1,,
919727,0,0.002133376,1,,
897030,0,0.20826511,1,,
892542,0,0.16419555,1,,
887064,0,-1,0,,
891101,0,0.0390518,1,,
858265,0,0.05887945,1,,
892784,0,-1,0,,
943599,0,0.12764138,1,,
896116,0,0.08189737,1,,
899962,0,-1,0,,
879582,0,0.029242398,1,,
855748,0,0.17802665,1,,
849317,0,-1,0,,
942679,0,0.16531917,1,,
859185,0,0.037600037,1,,
903249,0,0.033858176,1,,
885959,0,0.020464769,1,,
900894,0,0.25032726,1,,
918057,0,0.28418803,1,,
890685,0,-1,0,,
858433,0,0.19530687,1,,
909317,0,0.1853016,1,,
857649,0,0.05771251,1,,
906951,0,0.07048664,1,,
843847,0,0.11519443,1,,
864659,0,0.07705135,1,,
885357,0,-1,0,,
948515,0,0.022586262,1,,
908836,0,0.07485347,1,,
952240,0,0.08859609,1,,
913670,0,0.22787242,1,,
843086,0,0.13091382,1,,
842154,0,0.07530675,1,,
905715,0,0.071110055,1,,
898627,0,0.12231075,1,,
946640,0,-1,0,,
884876,0,0.12926684,1,,
943332,0,0.12413973,1,,
927677,0,0.13944468,1,,
919178,0,-1,0,,
890678,0,0.077948935,1,,
862761,0,0.0675236,1,,
871376,0,0.20628783,1,,
929389,0,-1,0,,
900431,0,0.0814978,1,,
847270,0,0.07805345,1,,
893499,0,0.14459515,1,,
905143,0,0.039200816,1,,
876537,0,0.2175121,1,,
858896,0,0.03359999,1,,
874260,0,0.047992982,1,,
856130,0,-1,0,,
911771,0,0.2823387,1,,
925544,0,0.009837355,1,,
853442,0,0.038923204,1,,
871712,0,0.045883372,1,,
845527,0,0.039412476,1,,
902366,0,0.4199978,1,,
867445,0,0.09898586,1,,
936361,0,0.08327703,1,,
900603,0,0.030618772,1,,
928069,0,0.040619962,1,,
898243,0,0.00789583,1,,
892779,0,0.068251766,1,,
917472,0,0.034517623,1,,
878459,0,0.31614265,1,,
947302,0,0.051515196,1,,
912100,0,0.084466115,1,,
874294,0,-1,0,,
858862,0,0.18563072,1,,
867683,0,-1,0,,
938801,0,0.07450859,1,,
921110,0,0.20866773,1,,
902392,0,0.34527314,1,,
857224,0,-1,0,,
875174,0,0.13082568,1,,
886983,0,-1,0,,
846958,0,0.017921489,1,,
861746,0,-1,0,,
948178,0,0.1054766,1,,
909910,0,0.017037952,1,,
932351,0,0.03554671,1,,
882947,0,0.001947031,1,,
910001,0,0.083739206,1,,
888441,0,0.08269092,1,,
901341,0,0.000399022,1,,
861322,0,0.087953724,1,,
947766,0,0.09355213,1,,
954371,0,0.07183226,1,,
875722,0,0.1384952,1,,
888673,0,0.03176674,1,,
946029,0,0.053679723,1,,
883406,0,-1,0,,
875983,0,-1,0,,
887294,0,0.010823539,1,,
895751,0,0.09832216,1,,
858095,0,-1,0,,
841984,0,-1,0,,
856933,0,0.37274137,1,,
928264,0,0.049771477,1,,
919523,0,0.113304205,1,,
876508,0,0.15882736,1,,
932994,0,-1,0,,
908207,0,0.25476933,1,,
876950,0,-1,0,,
848663,0,0.08405901,1,,
897650,0,0.20525348,1,,
898618,0,0.1572129,1,,
869184,0,0.011564152,1,,
870895,0,0.04857421,1,,
906369,0,0.08931695,1,,
945832,0,0.021157218,1,,
869342,0,0.030839622,1,,
909321,0,0.10584563,1,,
876198,0,0.03224614,1,,
954940,0,0.07585026,1,,
851588,0,0.20900048,1,,
942825,0,-1,0,,
948523,0,0.33931327,1,,
893204,0,0.09169439,1,,
883096,0,0.19981337,1,,
921779,0,0.09281196,1,,
953359,0,0.25148532,1,,
880277,0,0.17230842,1,,
863812,0,0.1294992,1,,
945658,0,-1,0,,
875977,0,0.025332442,1,,
937876,0,0.09925726,1,,
940924,0,0.0647532,1,,
880045,0,-1,0,,
904866,0,0.26488364,1,,
899954,0,0.040923942,1,,
893452,0,-1,0,,
905188,0,-1,0,,
860499,0,0.18816403,1,,
892580,0,0.031816345,1,,
899168,0,0.06423485,1,,
934293,0,0.005034056,1,,
877072,0,0.19780864,1,,
912563,0,0.10080287,1,,
841510,0,0.13507852,1,,
891759,0,0.043309674,1,,
870257,0,0.06734648,1,,
910006,0,0.008118557,1,,
921741,0,0.13898401,1,,
894019,0,-1,0,,
889594,0,0.05811523,1,,
903411,0,-1,0,,
843075,0,0.11709678,1,,
857223,0,0.1457222,1,,
844634,0,0.26434305,1,,
901722,0,0.10755468,1,,
930065,0,0.25186843,1,,
846351,0,0.09107355,1,,
847283,0,0.036274448,1,,
931385,0,0.04549221,1,,
861573,0,-1,0,,
881993,0,0.0717976,1,,
874293,0,0.054439723,1,,
906735,0,0.252685,1,,
932500,0,-1,0,,
867684,0,-1,0,,
889938,0,0.012234837,1,,
925771,0,0.17732985,1,,
866590,0,-1,0,,
847045,0,0.06442812,1,,
879578,0,0.022485528,1,,
847277,0,0.06473928,1,,
897802,0,0.021473642,1,,
898076,0,-1,0,,
860455,0,0.13202451,1,,
881967,0,0.018467508,1,,
907613,0,0.08220544,1,,
924491,0,0.026529793,1,,
845520,0,0.071732186,1,,
902361,0,0.079016216,1,,
952411,0,0.037571397,1,,
876968,0,0.024487626,1,,
865543,0,0.1452101,1,,
892128,0,0.03403214,1,,
876154,0,0.1619989,1,,
905520,0,0.01457624,1,,
902705,0,0.14999501,1,,
867214,0,0.18609725,1,,
895903,0,-1,0,,
934055,0,0.024892041,1,,
854036,0,0.28498885,1,,
891302,0,0.32541877,1,,
921914,0,0.14546847,1,,
887267,0,0.045198087,1,,
858066,0,0.047861993,1,,
904861,0,0.086233184,1,,
872967,0,-1,0,,
893455,0,0.06971391,1,,
912138,0,0.017027734,1,,
926903,0,0.029757202,1,,
893667,0,-1,0,,
947934,0,0.012392462,1,,
863029,0,0.17031166,1,,
906538,0,0.34233174,1,,
951409,0,0.050871678,1,,
919386,0,0.038476214,1,,
842198,0,0.013243199,1,,
849570,0,0.04861507,1,,
909114,0,-1,0,,
882143,0,0.002809825,1,,
868899,0,0.06529808,1,,
856598,0,-1,0,,
865588,0,0.058084708,1,,
885154,0,-1,0,,
926769,0,0.26987845,1,,
842950,0,0.36068785,1,,
908032,0,0.093483835,1,,
920658,0,0.1693283,1,,
939547,0,0.27323157,1,,
933841,0,0.358373,1,,
901983,0,0.25571412,1,,
874258,0,0.05486014,1,,
933419,0,0.000569866,1,,
937885,0,-1,0,,
895756,0,0.0118065,1,,
898875,0,0.057358872,1,,
847248,0,0.06397496,1,,
881958,0,-1,0,,
897233,0,0.076824784,1,,
893693,0,-1,0,,
909584,0,0.20426793,1,,
871749,0,-1,0,,
914258,0,-1,0,,
881107,0,-1,0,,
912993,0,0.16577904,1,,
918495,0,0.019519284,1,,
864895,0,0.007742408,1,,
905118,0,0.17921178,1,,
926994,0,0.005903455,1,,
892722,0,0.032984942,1,,
919775,0,0.30431104,1,,
898218,0,0.24739757,1,,
911518,0,-1,0,,
863882,0,0.018713187,1,,
908435,0,0.08859411,1,,
842933,0,0.011979216,1,,
867846,0,0.046409566,1,,
890411,0,0.23882534,1,,
886746,0,0.057022322,1,,
890623,0,0.03700764,1,,
883234,0,0.1178324,1,,
900832,0,0.09570924,1,,
880677,0,-1,0,,
929570,0,0.054575518,1,,
843815,0,-1,0,,
926538,0,0.14016986,1,,
918237,0,-1,0,,
894879,0,0.045234293,1,,
910866,0,0.22293502,1,,
945258,0,-1,0,,
869326,0,0.107629046,1,,
929742,0,-1,0,,
951658,0,0.4437615,1,,
901128,0,0.3006422,1,,
896520,0,0.081018195,1,,
860099,0,0.002117245,1,,
885137,0,0.09269545,1,,
906769,0,0.008532977,1,,
891361,0,0.056730043,1,,
841914,0,0.07077358,1,,
899930,0,0.10371593,1,,
897096,0,0.032507308,1,,
896978,0,-1,0,,
849345,0,0.048396442,1,,
930805,0,0.04004457,1,,
894421,0,0.034654304,1,,
860052,0,0.055251524,1,,
874660,0,0.12261294,1,,
911371,0,0.10995815,1,,
920436,0,0.43137294,1,,
871312,0,-1,0,,
910091,0,0.019211816,1,,
907026,0,0.068095066,1,,
903486,0,0.09447322,1,,
914431,0,0.1119046,1,,
936761,0,-1,0,,
876305,0,-1,0,,
905771,0,0.31705755,1,,
927421,0,0.011617071,1,,
892379,0,0.041606978,1,,
899791,0,0.118624456,1,,
925712,0,-1,0,,
888889,0,0.35981327,1,,
914869,0,0.030710563,1,,
902130,0,0.054375604,1,,
845771,0,0.1308323,1,,
889167,0,-1,0,,
867421,0,0.088104255,1,,
913270,0,0.0462145,1,,
898227,0,-1,0,,
876761,0,0.06687278,1,,
934660,0,0.11599573,1,,
881904,0,0.16215372,1,,
885598,0,0.011446829,1,,
876553,0,0.004588768,1,,
875110,0,0.18859619,1,,
863075,0,0.01812245,1,,
921346,0,0.12902865,1,,
890882,0,0.09139352,1,,
896349,0,-1,0,,
900693,0,0.18729988,1,,
926163,0,0.22425447,1,,
927283,0,0.13667826,1,,
930234,0,0.023413848,1,,
896947,0,0.05006389,1,,
842792,0,0.038598318,1,,
880822,0,0.08255077,1,,
921174,0,0.08230768,1,,
852500,0,0.20141679,1,,
882749,0,-1,0,,
861948,0,0.20588677,1,,
878865,0,0.33121967,1,,
877011,0,0.01719105,1,,
944187,0,-1,0,,
921510,0,0.29785818,1,,
894846,0,0.20860454,1,,
853284,0,0.009862605,1,,
864634,0,0.19360755,1,,
861346,0,0.027685903,1,,
905785,0,0.002956444,1,,
904657,0,0.08325761,1,,
948918,0,0.018922789,1,,
948124,0,0.1782137,1,,
919786,0,0.03683281,1,,
889997,0,0.013928345,1,,
856198,0,0.08144518,1,,
941895,0,0.14273827,1,,
852538,0,0.17852274,1,,
915379,0,0.08642583,1,,
904039,0,0.000573645,1,,
893431,0,0.045488145,1,,
887667,0,0.036432948,1,,
908290,0,0.088458285,1,,
903678,0,0.004646561,1,,
928697,0,-1,0,,
873489,0,0.104933746,1,,
893055,0,0.2807351,1,,
935128,0,0.21500652,1,,
880670,0,0.02740797,1,,
947508,0,0.048029814,1,,
923871,0,0.011579876,1,,
906138,0,0.1508957,1,,
887455,0,0.023614274,1,,
895190,0,0.010992576,1,,
859786,0,-1,0,,
886741,0,0.11341841,1,,
890624,0,0.014996734,1,,
859540,0,0.038004983,1,,
883233,0,0.034719378,1,,
876933,0,0.15153098,1,,
865518,0,0.18032604,1,,
900009,0,0.05556212,1,,
881564,0,0.04294731,1,,
917882,0,0.18405752,1,,
929583,0,0.043659277,1,,
880684,0,0.09840507,1,,
895164,0,0.04997673,1,,
943538,0,0.06306981,1,,
869583,0,0.02583001,1,,
939375,0,0.1423435,1,,
886117,0,0.062048286,1,,
902108,0,0.028638287,1,,
845749,0,0.20462987,1,,
856950,0,-1,0,,
879523,0,0.009318495,1,,
884472,0,-1,0,,
936792,0,0.05351358,1,,
855174,0,0.014221649,1,,
893856,0,-1,0,,
896518,0,0.041543763,1,,
855346,0,0.20725387,1,,
930657,0,0.09222198,1,,
899550,0,0.01834681,1,,
940520,0,0.12452667,1,,
903647,0,0.16389155,1,,
944180,0,0.07171672,1,,
921517,0,0.067365006,1,,
866356,0,0.0295559,1,,
872100,0,0.03438377,1,,
877472,0,0.15861852,1,,
948329,0,0.2959953,1,,
927284,0,0.16950545,1,,
912163,0,-1,0,,
875325,0,0.18958844,1,,
956021,0,-1,0,,
915346,0,0.022699803,1,,
940978,0,0.235732,1,,
940376,0,0.12574466,1,,
910406,0,0.006621318,1,,
866500,0,0.1060602,1,,
903011,0,0.035259075,1,,
900694,0,0.26992613,1,,
948927,0,0.122164086,1,,
846107,0,0.049210675,1,,
843475,0,-1,0,,
942421,0,0.06911877,1,,
865143,0,0.02250109,1,,
881903,0,0.07295568,1,,
902305,0,-1,0,,
920055,0,0.25586355,1,,
867614,0,0.019235054,1,,
907445,0,0.081523634,1,,
871543,0,0.090799645,1,,
890871,0,0.24003616,1,,
862968,0,0.020345423,1,,
851144,0,-1,0,,
913277,0,0.042678382,1,,
905312,0,0.26520264,1,,
868836,0,0.07110332,1,,
871127,0,0.026010798,1,,
945294,0,0.016903156,1,,
846597,0,-1,0,,
946411,0,0.18471135,1,,
847445,0,0.009164206,1,,
913613,0,0.038378183,1,,
927426,0,0.05786375,1,,
860267,0,0.03500571,1,,
946623,0,0.11991595,1,,
872590,0,0.007570263,1,,
892970,0,0.049177486,1,,
931771,0,0.07149967,1,,
860894,0,0.011062585,1,,
861946,0,0.034208946,1,,
899559,0,0.06770725,1,,
893063,0,-1,0,,
901925,0,0.02479223,1,,
882323,0,-1,0,,
924850,0,0.08563581,1,,
891506,0,0.1538046,1,,
896723,0,0.038250647,1,,
942870,0,0.17092872,1,,
882575,0,0.03926815,1,,
866509,0,0.02896493,1,,
877649,0,0.13544054,1,,
935748,0,0.03509593,1,,
850259,0,0.08292867,1,,
865982,0,0.1425959,1,,
921946,0,0.3319305,1,,
890282,0,0.18075699,1,,
841925,0,-1,0,,
933679,0,0.3404816,1,,
865378,0,0.09451801,1,,
847028,0,0.11729513,1,,
847814,0,0.06588964,1,,
794053,0,0.043239463,1,,
864098,0,0.04507394,1,,
842768,0,0.17348947,1,,
868655,0,0.00747367,1,,
939171,0,-1,0,,
895704,0,0.010002532,1,,
876905,0,0.06968843,1,,
893097,0,0.03617906,1,,
876139,0,0.07541932,1,,
890612,0,0.076873235,1,,
902768,0,0.27951327,1,,
925378,0,-1,0,,
867877,0,0.17541389,1,,
894080,0,0.6184063,0,,
942884,0,-1,0,,
948582,0,0.16026214,1,,
924437,0,0.005225407,1,,
933480,0,0.13820198,1,,
875313,0,0.19693492,1,,
939986,0,0.047803394,1,,
893438,0,0.02211377,1,,
955692,0,0.014789123,1,,
843671,0,-1,0,,
913087,0,0.04042186,1,,
899102,0,-1,0,,
934497,0,0.11605649,1,,
912367,0,0.26827404,1,,
862196,0,0.027808636,1,,
887038,0,0.018959884,1,,
953757,0,0.23246612,1,,
903027,0,0.034490746,1,,
871581,0,0.06641634,1,,
888070,0,0.060164195,1,,
923044,0,-1,0,,
880679,0,0.12736122,1,,
899754,0,-1,0,,
954116,0,0.204084,1,,
861377,0,0.17140466,1,,
932304,0,0.17966837,1,,
940724,0,0.2079037,1,,
895199,0,0.16007495,1,,
906303,0,0.12841234,1,,
857427,0,-1,0,,
921521,0,0.09443533,1,,
903671,0,0.031868253,1,,
870205,0,0.09317868,1,,
950784,0,0.07426021,1,,
905740,0,0.03712368,1,,
898672,0,0.02491463,1,,
911172,0,0.08583791,1,,
841784,0,0.01072228,1,,
867848,0,-1,0,,
936750,0,0.001483101,1,,
867074,0,-1,0,,
868800,0,0.058460787,1,,
910292,0,0.065718904,1,,
899592,0,0.027413782,1,,
842333,0,0.07218152,1,,
876106,0,0.09479839,1,,
907641,0,0.14778017,1,,
890249,0,0.044792414,1,,
944526,0,0.082124844,1,,
889364,0,0.028257575,1,,
952443,0,0.019185474,1,,
856959,0,0.26007295,1,,
946271,0,0.03099274,1,,
847225,0,0.009654998,1,,
934463,0,0.002603979,1,,
947191,0,0.08586755,1,,
898216,0,0.03276735,1,,
955454,0,0.06872185,1,,
943531,0,0.4266493,1,,
844692,0,-1,0,,
936334,0,0.16992813,1,,
895969,0,0.23533423,1,,
944348,0,0.10757304,1,,
950748,0,-1,0,,
865529,0,0.111995086,1,,
929780,0,0.002414079,1,,
884027,0,0.5176605,0,,
941408,0,0.11542733,1,,
874669,0,0.012316088,1,,
908255,0,0.085206315,1,,
896186,0,0.043638278,1,,
928236,0,-1,0,,
912199,0,0.21271205,1,,
907679,0,0.071816,1,,
895703,0,0.35087326,1,,
908631,0,0.06619007,1,,
889952,0,0.06457977,1,,
891191,0,0.23827472,1,,
874803,0,0.010752798,1,,
879720,0,-1,0,,
897266,0,0.06572277,1,,
918691,0,0.11779033,1,,
892714,0,0.047689714,1,,
948327,0,0.07427476,1,,
938050,0,0.1702816,1,,
910408,0,0.19301046,1,,
882572,0,0.18388247,1,,
850850,0,0.3319561,1,,
909141,0,0.089315444,1,,
880641,0,0.08190551,1,,
892384,0,0.037026014,1,,
893256,0,0.03535722,1,,
860893,0,0.13166681,1,,
912509,0,0.03736259,1,,
924857,0,0.17398515,1,,
950121,0,0.15937741,1,,
906794,0,0.06751314,1,,
853410,0,0.19038364,1,,
889363,0,0.053654317,1,,
883659,0,0.010621119,1,,
936101,0,0.1730673,1,,
934656,0,0.3071074,1,,
897857,0,0.012670876,1,,
922357,0,0.07353423,1,,
905575,0,0.09063817,1,,
922165,0,-1,0,,
862501,0,0.09688739,1,,
883833,0,0.115601406,1,,
890418,0,0.23595138,1,,
924292,0,0.10949658,1,,
908864,0,0.23955436,1,,
852394,0,0.1981065,1,,
852152,0,0.0827525,1,,
950783,0,0.00280517,1,,
877215,0,0.018472543,1,,
899753,0,0.015636245,1,,
954111,0,0.011017278,1,,
926531,0,0.11678088,1,,
841777,0,0.25815183,1,,
944383,0,0.020567268,1,,
926155,0,0.06579568,1,,
877671,0,-1,0,,
899337,0,0.06897184,1,,
924602,0,0.13748516,1,,
890088,0,0.3580531,1,,
903020,0,-1,0,,
953750,0,0.055040687,1,,
914097,0,0.009924082,1,,
858830,0,0.09689462,1,,
956010,0,0.074751064,1,,
953562,0,0.10055925,1,,
938853,0,0.039612345,1,,
937027,0,0.026243048,1,,
915377,0,0.45254353,1,,
850261,0,0.05638615,1,,
912152,0,0.04368151,1,,
913080,0,0.13338736,1,,
896971,0,0.09864324,1,,
913020,0,0.03644796,1,,
899999,0,0.103097625,1,,
862303,0,-1,0,,
949058,0,0.1494619,1,,
919728,0,0.18099329,1,,
916760,0,0.081089936,1,,
873271,0,-1,0,,
915581,0,-1,0,,
941651,0,0.05501494,1,,
906196,0,0.10280487,1,,
908830,0,0.28839466,1,,
943106,0,0.45162436,1,,
900261,0,-1,0,,
916304,0,0.018994547,1,,
892129,0,0.062435392,1,,
876155,0,0.008678472,1,,
928639,0,0.0930251,1,,
922303,0,0.07191815,1,,
874602,0,0.015014675,1,,
889595,0,0.042927,1,,
894824,0,0.15984526,1,,
843074,0,0.05457563,1,,
917222,0,0.1660843,1,,
877073,0,0.017491749,1,,
918058,0,0.064995326,1,,
926757,0,0.070872866,1,,
935340,0,0.011400566,1,,
901175,0,0.09086105,1,,
903622,0,0.02911328,1,,
898083,0,0.031860378,1,,
849318,0,0.31182033,1,,
896925,0,0.12865634,1,,
846350,0,0.016365813,1,,
923641,0,0.04989205,1,,
887259,0,0.009861576,1,,
852750,0,0.106397815,1,,
940313,0,0.23936786,1,,
863017,0,-1,0,,
841347,0,0.10189924,1,,
861740,0,-1,0,,
949890,0,0.1910823,1,,
877884,0,0.022553155,1,,
848457,0,0.043991677,1,,
931519,0,0.1279476,1,,
854834,0,0.003354973,1,,
881733,0,0.16611487,1,,
842951,0,-1,0,,
955438,0,-1,0,,
893692,0,0.10847576,1,,
897232,0,0.092283264,1,,
879774,0,0.54529375,0,,
871519,0,0.04725322,1,,
908665,0,0.07486873,1,,
895757,0,0.10317138,1,,
856935,0,-1,0,,
887292,0,0.024572998,1,,
865925,0,0.012361426,1,,
898874,0,0.04583686,1,,
913823,0,0.25214267,1,,
850804,0,0.29174718,1,,
849929,0,0.31778643,1,,
863028,0,0.009126508,1,,
887266,0,0.15771778,1,,
930269,0,0.043813195,1,,
864803,0,-1,0,,
904860,0,0.02934286,1,,
878460,0,-1,0,,
909327,0,-1,0,,
924803,0,0.007707432,1,,
952883,0,0.19364493,1,,
887602,0,0.14787515,1,,
901976,0,0.029305233,1,,
849743,0,0.038666707,1,,
929720,0,-1,0,,
954946,0,0.35392836,1,,
864669,0,0.004968277,1,,
929512,0,0.009210227,1,,
901378,0,0.030957617,1,,
955894,0,0.11945958,1,,
909929,0,-1,0,,
888818,0,0.18022627,1,,
843417,0,0.017864218,1,,
849911,0,-1,0,,
880847,0,0.08380323,1,,
898084,0,-1,0,,
947303,0,-1,0,,
870635,0,0.05711966,1,,
902393,0,0.16675086,1,,
866750,0,0.06584317,1,,
940126,0,0.014337664,1,,
863222,0,0.06664292,1,,
924463,0,0.18560854,1,,
869718,0,0.014845989,1,,
926750,0,0.28781578,1,,
912565,0,0.4383974,1,,
923222,0,0.38885456,1,,
935347,0,0.060371075,1,,
866334,0,0.1388115,1,,
862794,0,0.20323056,1,,
941490,0,0.1215073,1,,
841516,0,-1,0,,
907285,0,0.22426969,1,,
924007,0,0.1368594,1,,
